ID,lexiconId,DisplayText,ThemePackId,CategoryTag,Weight,EffectId,notes
179,202079,舍本逐末,2,2,1.0,0,
180,202080,舍近求远,2,2,1.0,0,
181,202081,舍己为人,2,2,1.0,0,
182,202082,舍生取义,2,2,1.0,0,
183,202083,舍生忘死,2,2,1.0,0,
184,202084,以貌取人,2,2,1.0,0,
185,202085,以偏概全,2,2,1.0,0,
186,202086,以管窥天,2,2,1.0,0,
187,202087,井蛙之见,2,2,1.0,0,
188,202088,坐而论道,2,2,1.0,0,
189,202089,对答如流,2,2,1.0,0,
190,202090,为富不仁,2,2,1.0,0,
191,202091,为所欲为,2,2,1.0,0,
192,202092,为非作歹,2,2,1.0,0,
193,202093,因小失大,2,2,1.0,0,
194,202094,捕风捉影,2,2,1.0,0,
195,202095,掩目捕雀,2,2,1.0,0,
196,202096,黄雀在后,2,2,1.0,0,
197,202097,殃及池鱼,2,2,1.0,0,
198,202098,城门失火,2,2,1.0,0,
199,202099,曾子杀猪,2,2,1.0,0,
200,202100,郑人争年,2,2,1.0,0,
201,202101,众口铄金,2,2,1.0,0,
202,203001,卧薪尝胆,2,3,1.0,0,
203,203002,破釜沉舟,2,3,1.0,0,
204,203003,背水一战,2,3,1.0,0,
205,203004,四面楚歌,2,3,1.0,0,
206,203005,完璧归赵,2,3,1.0,0,
207,203006,负荆请罪,2,3,1.0,0,
208,203007,毛遂自荐,2,3,1.0,0,
209,203008,纸上谈兵,2,3,1.0,0,
210,203009,指鹿为马,2,3,1.0,0,
211,203010,篝火狐鸣,2,3,1.0,0,
212,203011,奇货可居,2,3,1.0,0,
213,203012,一鸣惊人,2,3,1.0,0,
214,203013,三顾茅庐,2,3,1.0,0,
215,203014,草船借箭,2,3,1.0,0,
216,203015,望梅止渴,2,3,1.0,0,
217,203016,乐不思蜀,2,3,1.0,0,
218,203017,初出茅庐,2,3,1.0,0,
219,203018,投笔从戎,2,3,1.0,0,
220,203019,洛阳纸贵,2,3,1.0,0,
221,203020,鞠躬尽瘁,2,3,1.0,0,
222,203021,舌战群儒,2,3,1.0,0,
223,203022,七步成诗,2,3,1.0,0,
224,203023,才高八斗,2,3,1.0,0,
225,203024,桃园结义,2,3,1.0,0,
226,203025,三令五申,2,3,1.0,0,
227,203026,围魏救赵,2,3,1.0,0,
228,203027,退避三舍,2,3,1.0,0,
229,203028,一鼓作气,2,3,1.0,0,
230,203029,再衰三竭,2,3,1.0,0,
231,203030,问鼎中原,2,3,1.0,0,
232,203031,刮骨疗毒,2,3,1.0,0,
233,203032,过关斩将,2,3,1.0,0,
234,203033,霸王别姬,2,3,1.0,0,
235,203034,鸿门宴,2,3,1.0,0,
236,203035,项庄舞剑,2,3,1.0,0,
237,203036,暗度陈仓,2,3,1.0,0,
238,203037,声东击西,2,3,1.0,0,
239,203038,空城计,2,3,1.0,0,
240,203039,十面埋伏,2,3,1.0,0,
241,203040,千金一笑,2,3,1.0,0,
242,203041,烽火戏诸侯,2,3,1.0,0,
243,203042,一诺千金,2,3,1.0,0,
244,203043,季布一诺,2,3,1.0,0,
245,203044,图穷匕见,2,3,1.0,0,
246,203045,壮士断腕,2,3,1.0,0,
247,203046,不入虎穴,2,3,1.0,0,
248,203047,捷足先登,2,3,1.0,0,
249,203048,老马识途,2,3,1.0,0,
250,203049,管鲍之交,2,3,1.0,0,
251,203050,调虎离山,2,3,1.0,0,
252,203051,欲擒故纵,2,3,1.0,0,
253,203052,抛砖引玉,2,3,1.0,0,
254,203053,釜底抽薪,2,3,1.0,0,
255,203054,金蝉脱壳,2,3,1.0,0,
256,203055,关门捉贼,2,3,1.0,0,
257,203056,远交近攻,2,3,1.0,0,
258,203057,瞒天过海,2,3,1.0,0,
259,203058,走为上计,2,3,1.0,0,
260,203059,置之死地,2,3,1.0,0,
261,203060,百战百胜,2,3,1.0,0,
262,203061,百战不殆,2,3,1.0,0,
263,203062,知彼知己,2,3,1.0,0,
264,203063,攻其不备,2,3,1.0,0,
265,203064,以逸待劳,2,3,1.0,0,
266,203065,凿壁偷光,2,3,1.0,0,
267,203066,悬梁刺股,2,3,1.0,0,
268,203067,闻鸡起舞,2,3,1.0,0,
269,203068,精忠报国,2,3,1.0,0,
270,203069,徙木立信,2,3,1.0,0,
271,203070,一字千金,2,3,1.0,0,
272,203071,请君入瓮,2,3,1.0,0,
273,203072,来龙去脉,2,3,1.0,0,
274,203073,江郎才尽,2,3,1.0,0,
275,203074,东床快婿,2,3,1.0,0,
276,203075,谢女咏雪,2,3,1.0,0,
277,203076,谢庭兰玉,2,3,1.0,0,
278,203077,卧榻之侧,2,3,1.0,0,
279,203078,单骑救主,2,3,1.0,0,
280,203079,七擒七纵,2,3,1.0,0,
281,203080,意在沛公,2,3,1.0,0,
282,203081,身在曹营,2,3,1.0,0,
283,203082,跃马檀溪,2,3,1.0,0,
284,203083,多多益善,2,3,1.0,0,
285,203084,胯下之辱,2,3,1.0,0,
286,203085,国士无双,2,3,1.0,0,
287,203086,一饭千金,2,3,1.0,0,
288,203087,千金市骨,2,3,1.0,0,
289,203088,萧规曹随,2,3,1.0,0,
290,203089,约法三章,2,3,1.0,0,
291,203090,焚书坑儒,2,3,1.0,0,
292,203091,卧冰求鲤,2,3,1.0,0,
293,203092,程门立雪,2,3,1.0,0,
294,203093,岳母刺字,2,3,1.0,0,
295,203094,韩信点兵,2,3,1.0,0,
296,203095,明修栈道,2,3,1.0,0,
297,203096,万事俱备,2,3,1.0,0,
298,203097,只欠东风,2,3,1.0,0,
299,203098,三顾频烦,2,3,1.0,0,
300,203099,出师未捷,2,3,1.0,0,
301,204001,高山流水,2,4,1.0,0,
302,204002,水落石出,2,4,1.0,0,
303,204003,天长地久,2,4,1.0,0,
304,204004,老骥伏枥,2,4,1.0,0,
305,204005,春风得意,2,4,1.0,0,
306,204006,柳暗花明,2,4,1.0,0,
307,204007,山重水复,2,4,1.0,0,
308,204008,乘风破浪,2,4,1.0,0,
309,204009,直挂云帆,2,4,1.0,0,
310,204010,天涯比邻,2,4,1.0,0,
311,204011,如鱼得水,2,4,1.0,0,
312,204012,浮光掠影,2,4,1.0,0,
313,204013,淡妆浓抹,2,4,1.0,0,
314,204014,红袖添香,2,4,1.0,0,
315,204015,才子佳人,2,4,1.0,0,
316,204016,花前月下,2,4,1.0,0,
317,204017,诗情画意,2,4,1.0,0,
318,204018,沉鱼落雁,2,4,1.0,0,
319,204019,闭月羞花,2,4,1.0,0,
320,204020,倾国倾城,2,4,1.0,0,
321,204021,国色天香,2,4,1.0,0,
322,204022,人面桃花,2,4,1.0,0,
323,204023,物是人非,2,4,1.0,0,
324,204024,触景生情,2,4,1.0,0,
325,204025,睹物思人,2,4,1.0,0,
326,204026,比翼双飞,2,4,1.0,0,
327,204027,举案齐眉,2,4,1.0,0,
328,204028,琴瑟和鸣,2,4,1.0,0,
329,204029,鸾凤和鸣,2,4,1.0,0,
330,204030,白头偕老,2,4,1.0,0,
331,204031,相濡以沫,2,4,1.0,0,
332,204032,相敬如宾,2,4,1.0,0,
333,204033,夫唱妇随,2,4,1.0,0,
334,204034,破镜重圆,2,4,1.0,0,
335,204035,镜花水月,2,4,1.0,0,
336,204036,出口成章,2,4,1.0,0,
337,204037,妙笔生花,2,4,1.0,0,
338,204038,笔下生花,2,4,1.0,0,
339,204039,文思泉涌,2,4,1.0,0,
340,204040,江郎才尽,2,4,1.0,0,
341,204041,笔走龙蛇,2,4,1.0,0,
342,204042,铁画银钩,2,4,1.0,0,
343,204043,入木三分,2,4,1.0,0,
344,204044,对酒当歌,2,4,1.0,0,
345,204045,人生几何,2,4,1.0,0,
346,204046,壮志难酬,2,4,1.0,0,
347,204047,怀才不遇,2,4,1.0,0,
348,204048,生不逢时,2,4,1.0,0,
349,204049,时不我待,2,4,1.0,0,
350,204050,书山有路,2,4,1.0,0,
351,204051,学海无涯,2,4,1.0,0,
352,204052,学无止境,2,4,1.0,0,
353,204053,博览群书,2,4,1.0,0,
354,204054,开卷有益,2,4,1.0,0,
355,204055,读万卷书,2,4,1.0,0,
356,204056,行万里路,2,4,1.0,0,
357,204057,下笔如神,2,4,1.0,0,
358,204058,腹有诗书,2,4,1.0,0,
359,204059,胸有成竹,2,4,1.0,0,
360,204060,竹篮打水,2,4,1.0,0,
361,204061,画中有诗,2,4,1.0,0,
362,204062,诗中有画,2,4,1.0,0,
363,204063,言简意赅,2,4,1.0,0,
364,204064,深入浅出,2,4,1.0,0,
365,204065,喜闻乐见,2,4,1.0,0,
366,204066,脍炙人口,2,4,1.0,0,
367,204067,流传千古,2,4,1.0,0,
368,204068,千古佳话,2,4,1.0,0,
369,204069,名垂青史,2,4,1.0,0,
370,204070,青史留名,2,4,1.0,0,
371,204071,流芳百世,2,4,1.0,0,
372,204072,百世流芳,2,4,1.0,0,
373,204073,千古风流,2,4,1.0,0,
374,204074,风流倜傥,2,4,1.0,0,
375,204075,文采飞扬,2,4,1.0,0,
376,204076,文采斐然,2,4,1.0,0,
377,204077,斐然成章,2,4,1.0,0,
378,204078,著书立说,2,4,1.0,0,
379,204079,窈窕淑女,2,4,1.0,0,
380,204080,君子好逑,2,4,1.0,0,
381,204081,辗转反侧,2,4,1.0,0,
382,204082,温故知新,2,4,1.0,0,
383,204083,见贤思齐,2,4,1.0,0,
384,204084,举一反三,2,4,1.0,0,
385,204085,学而不厌,2,4,1.0,0,
386,204086,诲人不倦,2,4,1.0,0,
387,204087,不耻下问,2,4,1.0,0,
388,204088,发愤忘食,2,4,1.0,0,
389,204089,逝者如斯,2,4,1.0,0,
390,204090,不舍昼夜,2,4,1.0,0,
391,204091,志不可夺,2,4,1.0,0,
392,204092,从心所欲,2,4,1.0,0,
393,204093,不逾矩,2,4,1.0,0,
394,204094,绿肥红瘦,2,4,1.0,0,
395,204095,人比黄花,2,4,1.0,0,
396,204096,曲径通幽,2,4,1.0,0,
397,204097,化作春泥,2,4,1.0,0,
398,204098,蜡炬成灰,2,4,1.0,0,
399,204099,独上西楼,2,4,1.0,0,
400,204100,渔舟唱晚,2,4,1.0,0,
401,204101,秋水长天,2,4,1.0,0,
402,204102,落霞孤鹜,2,4,1.0,0,
403,205001,大彻大悟,2,5,1.0,0,
404,205002,醍醐灌顶,2,5,1.0,0,
405,205003,当头棒喝,2,5,1.0,0,
406,205004,不可思议,2,5,1.0,0,
407,205005,皆大欢喜,2,5,1.0,0,
408,205006,借花献佛,2,5,1.0,0,
409,205007,四大皆空,2,5,1.0,0,
410,205008,六根清净,2,5,1.0,0,
411,205009,立地成佛,2,5,1.0,0,
412,205010,现身说法,2,5,1.0,0,
413,205011,三生有幸,2,5,1.0,0,
414,205012,恒河沙数,2,5,1.0,0,
415,205013,电光石火,2,5,1.0,0,
416,205014,泥牛入海,2,5,1.0,0,
417,205015,单刀直入,2,5,1.0,0,
418,205016,顽石点头,2,5,1.0,0,
419,205017,香火因缘,2,5,1.0,0,
420,205018,一丝不挂,2,5,1.0,0,
421,205019,心心相印,2,5,1.0,0,
422,205020,超凡入圣,2,5,1.0,0,
423,205021,脱胎换骨,2,5,1.0,0,
424,205022,神通广大,2,5,1.0,0,
425,205023,森罗万象,2,5,1.0,0,
426,205024,极乐世界,2,5,1.0,0,
427,205025,大慈大悲,2,5,1.0,0,
428,205026,功德无量,2,5,1.0,0,
429,205027,五蕴皆空,2,5,1.0,0,
430,205028,舍身饲虎,2,5,1.0,0,
431,205029,拈花一笑,2,5,1.0,0,
432,205030,宝相庄严,2,5,1.0,0,
433,205031,佛光普照,2,5,1.0,0,
434,205032,普度众生,2,5,1.0,0,
435,205033,梦幻泡影,2,5,1.0,0,
436,205034,如是我闻,2,5,1.0,0,
437,205035,极乐净土,2,5,1.0,0,
438,205036,苦海无边,2,5,1.0,0,
439,205037,劫后余生,2,5,1.0,0,
440,205038,不二法门,2,5,1.0,0,
441,205039,功德圆满,2,5,1.0,0,
442,205040,金身不坏,2,5,1.0,0,
443,205041,降龙伏虎,2,5,1.0,0,
444,205042,唯我独尊,2,5,1.0,0,
445,205043,六道轮回,2,5,1.0,0,
446,205044,慈航普度,2,5,1.0,0,
447,205045,明心见性,2,5,1.0,0,
448,205046,顿悟成佛,2,5,1.0,0,
449,205047,以心传心,2,5,1.0,0,
450,205048,见性成佛,2,5,1.0,0,
451,205049,当头一棒,2,5,1.0,0,
452,205050,前世今生,2,5,1.0,0,
453,205051,芸芸众生,2,5,1.0,0,
454,205052,善男信女,2,5,1.0,0,
455,205053,轮回转世,2,5,1.0,0,
456,205054,因果报应,2,5,1.0,0,
457,205055,善有善报,2,5,1.0,0,
458,205056,广结善缘,2,5,1.0,0,
459,205057,大千世界,2,5,1.0,0,
460,205058,众生平等,2,5,1.0,0,
461,205059,看破红尘,2,5,1.0,0,
462,205060,水月道场,2,5,1.0,0,
463,205061,香象渡河,2,5,1.0,0,
464,205062,羚羊挂角,2,5,1.0,0,
465,205063,恶有恶报,2,5,1.0,0,
466,205064,灰头土面,2,5,1.0,0,
467,205065,逢场作戏,2,5,1.0,0,
468,205066,斩钉截铁,2,5,1.0,0,
469,205067,本来面目,2,5,1.0,0,
470,205068,百尺竿头,2,5,1.0,0,
471,205069,枯木逢春,2,5,1.0,0,
472,205070,水中捞月,2,5,1.0,0,
473,205071,苦海无边回头是岸,2,5,1.0,0,
474,205072,放下屠刀立地成佛,2,5,1.0,0,
475,205073,救人一命胜造七级浮屠,2,5,1.0,0,
476,205074,色即是空空即是色,2,5,1.0,0,
477,205075,凡所有相皆是虚妄,2,5,1.0,0,
478,205076,一花一世界一叶一菩提,2,5,1.0,0,
479,205077,菩提本无树明镜亦非台,2,5,1.0,0,
480,205078,本来无一物何处惹尘埃,2,5,1.0,0,
481,205079,身是菩提树心是明镜台,2,5,1.0,0,
482,205080,时时勤拂拭勿使惹尘埃,2,5,1.0,0,
483,205081,我不入地狱谁入地狱,2,5,1.0,0,
484,205082,如梦幻泡影如露亦如电,2,5,1.0,0,
485,205083,应作如是观,2,5,1.0,0,
486,205084,一切有为法如梦幻泡影,2,5,1.0,0,
487,205085,大肚能容容天下难容之事,2,5,1.0,0,
488,205086,开口便笑笑世间可笑之人,2,5,1.0,0,
489,205087,饥来吃饭困来即眠,2,5,1.0,0,
490,205088,十方世界,2,5,1.0,0,
491,205089,三千大千世界,2,5,1.0,0,
492,205090,善哉善哉,2,5,1.0,0,
493,205091,阿弥陀佛,2,5,1.0,0,
494,206001,种瓜得瓜,2,6,1.0,0,
495,206002,种豆得豆,2,6,1.0,0,
496,206003,人言可畏,2,6,1.0,0,
497,206004,好事多磨,2,6,1.0,0,
498,206005,捷足先得,2,6,1.0,0,
499,206006,先发制人,2,6,1.0,0,
500,206007,后发制人,2,6,1.0,0,
501,206008,趁热打铁,2,6,1.0,0,
502,206009,顺藤摸瓜,2,6,1.0,0,
503,206010,打草惊蛇,2,6,1.0,0,
504,206011,浑水摸鱼,2,6,1.0,0,
505,206012,顺手牵羊,2,6,1.0,0,
506,206013,将计就计,2,6,1.0,0,
507,206014,将心比心,2,6,1.0,0,
508,206015,天经地义,2,6,1.0,0,
509,206016,理直气壮,2,6,1.0,0,
510,206017,明知故犯,2,6,1.0,0,
511,206018,明知故问,2,6,1.0,0,
512,206019,明知山有虎,2,6,1.0,0,
513,206020,偏向虎山行,2,6,1.0,0,
514,206021,新官上任三把火,2,6,1.0,0,
515,206022,树倒猢狲散,2,6,1.0,0,
516,206023,八九不离十,2,6,1.0,0,
517,206024,不管三七二十一,2,6,1.0,0,
518,206025,井水不犯河水,2,6,1.0,0,
519,206026,强龙不压地头蛇,2,6,1.0,0,
520,206027,外来的和尚会念经,2,6,1.0,0,
521,206028,三下五除二,2,6,1.0,0,
522,206029,二一添作五,2,6,1.0,0,
523,206030,瑞雪兆丰年,2,6,1.0,0,
524,206031,无风不起浪,2,6,1.0,0,
525,206032,路遥知马力,2,6,1.0,0,
526,206033,日久见人心,2,6,1.0,0,
527,206034,一个巴掌拍不响,2,6,1.0,0,
528,206035,三个臭皮匠顶个诸葛亮,2,6,1.0,0,
529,206036,百闻不如一见,2,6,1.0,0,
530,206037,挂羊头卖狗肉,2,6,1.0,0,
531,206038,人往高处走水往低处流,2,6,1.0,0,
532,206039,吃得苦中苦方为人上人,2,6,1.0,0,
533,206040,打铁还需自身硬,2,6,1.0,0,
534,206041,苍蝇不叮无缝的蛋,2,6,1.0,0,
535,206042,好马不吃回头草,2,6,1.0,0,
536,206043,兔子不吃窝边草,2,6,1.0,0,
537,206044,王婆卖瓜自卖自夸,2,6,1.0,0,
538,206045,身在福中不知福,2,6,1.0,0,
539,206046,解铃还须系铃人,2,6,1.0,0,
540,206047,一年之计在于春,2,6,1.0,0,
541,206048,一日之计在于晨,2,6,1.0,0,
542,206049,不听老人言吃亏在眼前,2,6,1.0,0,
543,206050,耳听为虚眼见为实,2,6,1.0,0,
544,206051,好借好还再借不难,2,6,1.0,0,
545,206052,初生牛犊不怕虎,2,6,1.0,0,
546,206053,这山望着那山高,2,6,1.0,0,
547,206054,车到山前必有路,2,6,1.0,0,
548,206055,船到桥头自然直,2,6,1.0,0,
549,206056,眉头一皱计上心来,2,6,1.0,0,
550,206057,打破砂锅问到底,2,6,1.0,0,
551,206058,三百六十行行行出状元,2,6,1.0,0,
552,206059,江山易改本性难移,2,6,1.0,0,
553,206060,近朱者赤近墨者黑,2,6,1.0,0,
554,206061,远水救不了近火,2,6,1.0,0,
555,206062,良药苦口利于病忠言逆耳利于行,2,6,1.0,0,
556,206063,寸金难买寸光阴,2,6,1.0,0,
557,206064,少壮不努力老大徒伤悲,2,6,1.0,0,
558,206065,前事不忘后事之师,2,6,1.0,0,
559,206066,活到老学到老,2,6,1.0,0,
560,206067,路见不平拔刀相助,2,6,1.0,0,
561,206068,芝麻开花节节高,2,6,1.0,0,
562,206069,磨刀不误砍柴工,2,6,1.0,0,
563,206070,巧妇难为无米之炊,2,6,1.0,0,
564,206071,姜还是老的辣,2,6,1.0,0,
565,206072,丈二和尚摸不着头脑,2,6,1.0,0,
566,206073,此地无银三百两,2,6,1.0,0,
567,206074,浪子回头金不换,2,6,1.0,0,
568,206075,养兵千日用兵一时,2,6,1.0,0,
569,206076,麻雀虽小五脏俱全,2,6,1.0,0,
570,206077,刀子嘴豆腐心,2,6,1.0,0,
571,206078,换汤不换药,2,6,1.0,0,
572,206079,说曹操曹操到,2,6,1.0,0,
573,206080,摸着石头过河,2,6,1.0,0,
574,206081,一招鲜吃遍天,2,6,1.0,0,
575,206082,冰冻三尺非一日之寒,2,6,1.0,0,
576,206083,千里送鹅毛礼轻情意重,2,6,1.0,0,
577,206084,画虎画皮难画骨知人知面不知心,2,6,1.0,0,
578,206085,人不可貌相海水不可斗量,2,6,1.0,0,
579,206086,酒香不怕巷子深,2,6,1.0,0,
580,206087,真金不怕火炼,2,6,1.0,0,
581,207001,上善若水,2,7,1.0,0,
582,207002,大器晚成,2,7,1.0,0,
583,207003,大巧若拙,2,7,1.0,0,
584,207004,大智若愚,2,7,1.0,0,
585,207005,知足常乐,2,7,1.0,0,
586,207006,功成不居,2,7,1.0,0,
587,207007,和光同尘,2,7,1.0,0,
588,207008,宠辱不惊,2,7,1.0,0,
589,207009,慎终如始,2,7,1.0,0,
590,207010,轻诺寡信,2,7,1.0,0,
591,207011,信言不美,2,7,1.0,0,
592,207012,千里之行,2,7,1.0,0,
593,207013,始于足下,2,7,1.0,0,
594,207014,九层之台,2,7,1.0,0,
595,207015,起于累土,2,7,1.0,0,
596,207016,福祸相倚,2,7,1.0,0,
