ID,lexiconId,DisplayText,ThemePackId,CategoryTag,Weight,EffectId,notes
64,101064,天外有天,1,1,1.0,0,
65,101065,天上人间,1,1,1.0,0,
66,101066,琼楼玉宇,1,1,1.0,0,
67,101067,玉宇琼楼,1,1,1.0,0,
68,101068,玉兔东升,1,1,1.0,0,
69,101069,共工触山,1,1,1.0,0,
70,101070,女娲炼石,1,1,1.0,0,
71,101071,三皇五帝,1,1,1.0,0,
72,101072,吞云吐雾,1,1,1.0,0,
73,101073,驾鹤西去,1,1,1.0,0,
74,101074,海外奇谈,1,1,1.0,0,
75,101075,龙游浅水,1,1,1.0,0,
76,101076,虎踞龙盘,1,1,1.0,0,
77,101077,龙盘虎踞,1,1,1.0,0,
78,101078,龙腾虎跃,1,1,1.0,0,
79,101079,虎啸龙吟,1,1,1.0,0,
80,101080,风云际会,1,1,1.0,0,
81,101081,风云变幻,1,1,1.0,0,
82,101082,银汉无声,1,1,1.0,0,
83,101083,瑶池西望,1,1,1.0,0,
84,101084,月里嫦娥,1,1,1.0,0,
85,101085,金乌西坠,1,1,1.0,0,
86,101086,扶桑日出,1,1,1.0,0,
87,101087,天倾西北,1,1,1.0,0,
88,101088,地陷东南,1,1,1.0,0,
89,101089,真命天子,1,1,1.0,0,
90,101090,龙颜大悦,1,1,1.0,0,
91,101091,五雷轰顶,1,1,1.0,0,
92,101092,雷霆万钧,1,1,1.0,0,
93,101093,龙生九子,1,1,1.0,0,
94,101094,龙章凤姿,1,1,1.0,0,
95,101095,大闹天宫,1,1,1.0,0,
96,101096,七十二变,1,1,1.0,0,
97,101097,齐天大圣,1,1,1.0,0,
98,101098,天兵天将,1,1,1.0,0,
99,101099,巫山云雨,1,1,1.0,0,
100,101100,腾蛟起凤,1,1,1.0,0,
101,102001,守株待兔,1,2,1.0,0,
102,102002,刻舟求剑,1,2,1.0,0,
103,102003,掩耳盗铃,1,2,1.0,0,
104,102004,揠苗助长,1,2,1.0,0,
105,102005,亡羊补牢,1,2,1.0,0,
106,102006,对牛弹琴,1,2,1.0,0,
107,102007,井底之蛙,1,2,1.0,0,
108,102008,狐假虎威,1,2,1.0,0,
109,102009,叶公好龙,1,2,1.0,0,
110,102010,滥竽充数,1,2,1.0,0,
111,102011,自相矛盾,1,2,1.0,0,
112,102012,买椟还珠,1,2,1.0,0,
113,102013,郑人买履,1,2,1.0,0,
114,102014,邯郸学步,1,2,1.0,0,
115,102015,东施效颦,1,2,1.0,0,
116,102016,南辕北辙,1,2,1.0,0,
117,102017,杯弓蛇影,1,2,1.0,0,
118,102018,画蛇添足,1,2,1.0,0,
119,102019,鹬蚌相争,1,2,1.0,0,
120,102020,螳螂捕蝉,1,2,1.0,0,
121,102021,愚公移山,1,2,1.0,0,
122,102022,杞人忧天,1,2,1.0,0,
123,102023,朝三暮四,1,2,1.0,0,
124,102024,盲人摸象,1,2,1.0,0,
125,102025,囫囵吞枣,1,2,1.0,0,
126,102026,坐井观天,1,2,1.0,0,
127,102027,黔驴技穷,1,2,1.0,0,
128,102028,杀鸡取卵,1,2,1.0,0,
129,102029,因噎废食,1,2,1.0,0,
130,102030,按图索骥,1,2,1.0,0,
131,102031,削足适履,1,2,1.0,0,
132,102032,缘木求鱼,1,2,1.0,0,
133,102033,抱薪救火,1,2,1.0,0,
134,102034,饮鸩止渴,1,2,1.0,0,
135,102035,塞翁失马,1,2,1.0,0,
136,102036,三人成虎,1,2,1.0,0,
137,102037,一叶障目,1,2,1.0,0,
138,102038,夜郎自大,1,2,1.0,0,
139,102039,狗尾续貂,1,2,1.0,0,
140,102040,狼子野心,1,2,1.0,0,
141,102041,惊弓之鸟,1,2,1.0,0,
142,102042,鸡犬升天,1,2,1.0,0,
143,102043,鸡鸣狗盗,1,2,1.0,0,
144,102044,投鼠忌器,1,2,1.0,0,
145,102045,唇亡齿寒,1,2,1.0,0,
146,102046,辅车相依,1,2,1.0,0,
147,102047,鱼游釜中,1,2,1.0,0,
148,102048,笼中之鸟,1,2,1.0,0,
149,102049,瓮中之鳖,1,2,1.0,0,
150,102050,涸辙之鲋,1,2,1.0,0,
151,102051,临渊羡鱼,1,2,1.0,0,
152,102052,水滴石穿,1,2,1.0,0,
153,102053,铁杵成针,1,2,1.0,0,
154,102054,孟母三迁,1,2,1.0,0,
155,102055,断机教子,1,2,1.0,0,
156,102056,以卵击石,1,2,1.0,0,
157,102057,班门弄斧,1,2,1.0,0,
158,102058,贻笑大方,1,2,1.0,0,
159,102059,疑邻盗斧,1,2,1.0,0,
160,102060,曲高和寡,1,2,1.0,0,
161,102061,越俎代庖,1,2,1.0,0,
162,102062,庖丁解牛,1,2,1.0,0,
163,102063,螳臂当车,1,2,1.0,0,
164,102064,目无全牛,1,2,1.0,0,
165,102065,游刃有余,1,2,1.0,0,
166,102066,梁上君子,1,2,1.0,0,
167,102067,道听途说,1,2,1.0,0,
168,102068,歧路亡羊,1,2,1.0,0,
169,102069,画饼充饥,1,2,1.0,0,
170,102070,望洋兴叹,1,2,1.0,0,
171,102071,狐朋狗友,1,2,1.0,0,
172,102072,狼狈为奸,1,2,1.0,0,
173,102073,为虎作伥,1,2,1.0,0,
174,102074,为虎添翼,1,2,1.0,0,
175,102075,为渊驱鱼,1,2,1.0,0,
176,102076,为丛驱雀,1,2,1.0,0,
177,102077,作茧自缚,1,2,1.0,0,
178,102078,作壁上观,1,2,1.0,0,
179,102079,作威作福,1,2,1.0,0,
180,102080,舍本逐末,1,2,1.0,0,
181,102081,舍近求远,1,2,1.0,0,
182,102082,舍己为人,1,2,1.0,0,
183,102083,舍生取义,1,2,1.0,0,
184,102084,舍生忘死,1,2,1.0,0,
185,102085,以貌取人,1,2,1.0,0,
186,102086,以偏概全,1,2,1.0,0,
187,102087,以管窥天,1,2,1.0,0,
188,102088,井蛙之见,1,2,1.0,0,
189,102089,坐而论道,1,2,1.0,0,
190,102090,对答如流,1,2,1.0,0,
191,102091,为富不仁,1,2,1.0,0,
192,102092,为所欲为,1,2,1.0,0,
193,102093,为非作歹,1,2,1.0,0,
194,102094,因小失大,1,2,1.0,0,
195,102095,捕风捉影,1,2,1.0,0,
196,102096,掩目捕雀,1,2,1.0,0,
197,102097,黄雀在后,1,2,1.0,0,
198,102098,殃及池鱼,1,2,1.0,0,
199,102099,城门失火,1,2,1.0,0,
200,102100,曾子杀猪,1,2,1.0,0,
201,103001,卧薪尝胆,1,3,1.0,0,
202,103002,破釜沉舟,1,3,1.0,0,
203,103003,背水一战,1,3,1.0,0,
204,103004,四面楚歌,1,3,1.0,0,
205,103005,完璧归赵,1,3,1.0,0,
206,103006,负荆请罪,1,3,1.0,0,
207,103007,毛遂自荐,1,3,1.0,0,
208,103008,纸上谈兵,1,3,1.0,0,
209,103009,指鹿为马,1,3,1.0,0,
210,103010,篝火狐鸣,1,3,1.0,0,
211,103011,奇货可居,1,3,1.0,0,
212,103012,一鸣惊人,1,3,1.0,0,
213,103013,三顾茅庐,1,3,1.0,0,
214,103014,草船借箭,1,3,1.0,0,
215,103015,望梅止渴,1,3,1.0,0,
216,103016,乐不思蜀,1,3,1.0,0,
217,103017,初出茅庐,1,3,1.0,0,
218,103018,投笔从戎,1,3,1.0,0,
219,103019,洛阳纸贵,1,3,1.0,0,
220,103020,鞠躬尽瘁,1,3,1.0,0,
221,103021,舌战群儒,1,3,1.0,0,
222,103022,七步成诗,1,3,1.0,0,
223,103023,才高八斗,1,3,1.0,0,
224,103024,桃园结义,1,3,1.0,0,
225,103025,三令五申,1,3,1.0,0,
226,103026,围魏救赵,1,3,1.0,0,
227,103027,退避三舍,1,3,1.0,0,
228,103028,一鼓作气,1,3,1.0,0,
229,103029,再衰三竭,1,3,1.0,0,
230,103030,问鼎中原,1,3,1.0,0,
231,103031,刮骨疗毒,1,3,1.0,0,
232,103032,过关斩将,1,3,1.0,0,
233,103033,霸王别姬,1,3,1.0,0,
234,103034,鸿门宴,1,3,1.0,0,
235,103035,项庄舞剑,1,3,1.0,0,
236,103036,暗度陈仓,1,3,1.0,0,
237,103037,声东击西,1,3,1.0,0,
238,103038,空城计,1,3,1.0,0,
239,103039,十面埋伏,1,3,1.0,0,
240,103040,千金一笑,1,3,1.0,0,
241,103041,烽火戏诸侯,1,3,1.0,0,
242,103042,一诺千金,1,3,1.0,0,
243,103043,季布一诺,1,3,1.0,0,
244,103044,图穷匕见,1,3,1.0,0,
245,103045,壮士断腕,1,3,1.0,0,
246,103046,不入虎穴,1,3,1.0,0,
247,103047,捷足先登,1,3,1.0,0,
248,103048,老马识途,1,3,1.0,0,
249,103049,管鲍之交,1,3,1.0,0,
250,103050,借尸还魂,1,3,1.0,0,
251,103051,调虎离山,1,3,1.0,0,
252,103052,欲擒故纵,1,3,1.0,0,
253,103053,抛砖引玉,1,3,1.0,0,
254,103054,釜底抽薪,1,3,1.0,0,
255,103055,金蝉脱壳,1,3,1.0,0,
256,103056,关门捉贼,1,3,1.0,0,
257,103057,远交近攻,1,3,1.0,0,
258,103058,瞒天过海,1,3,1.0,0,
259,103059,苦肉计,1,3,1.0,0,
260,103060,走为上计,1,3,1.0,0,
261,103061,置之死地,1,3,1.0,0,
262,103062,百战百胜,1,3,1.0,0,
263,103063,百战不殆,1,3,1.0,0,
264,103064,知彼知己,1,3,1.0,0,
265,103065,攻其不备,1,3,1.0,0,
266,103066,以逸待劳,1,3,1.0,0,
267,103067,凿壁偷光,1,3,1.0,0,
268,103068,悬梁刺股,1,3,1.0,0,
269,103069,闻鸡起舞,1,3,1.0,0,
270,103070,精忠报国,1,3,1.0,0,
271,103071,徙木立信,1,3,1.0,0,
272,103072,一字千金,1,3,1.0,0,
273,103073,请君入瓮,1,3,1.0,0,
274,103074,来龙去脉,1,3,1.0,0,
275,103075,江郎才尽,1,3,1.0,0,
276,103076,东床快婿,1,3,1.0,0,
277,103077,谢女咏雪,1,3,1.0,0,
278,103078,谢庭兰玉,1,3,1.0,0,
279,103079,卧榻之侧,1,3,1.0,0,
280,103080,单骑救主,1,3,1.0,0,
281,103081,七擒七纵,1,3,1.0,0,
282,103082,意在沛公,1,3,1.0,0,
283,103083,身在曹营,1,3,1.0,0,
284,103084,跃马檀溪,1,3,1.0,0,
285,103085,多多益善,1,3,1.0,0,
286,103086,胯下之辱,1,3,1.0,0,
287,103087,国士无双,1,3,1.0,0,
288,103088,一饭千金,1,3,1.0,0,
289,103089,千金市骨,1,3,1.0,0,
290,103090,萧规曹随,1,3,1.0,0,
291,103091,约法三章,1,3,1.0,0,
292,103092,焚书坑儒,1,3,1.0,0,
293,103093,卧冰求鲤,1,3,1.0,0,
294,103094,程门立雪,1,3,1.0,0,
295,103095,岳母刺字,1,3,1.0,0,
296,103096,韩信点兵,1,3,1.0,0,
297,103097,明修栈道,1,3,1.0,0,
298,103098,赔了夫人,1,3,1.0,0,
299,103099,万事俱备,1,3,1.0,0,
300,103100,只欠东风,1,3,1.0,0,
301,104001,高山流水,1,4,1.0,0,
302,104002,水落石出,1,4,1.0,0,
303,104003,天长地久,1,4,1.0,0,
304,104004,老骥伏枥,1,4,1.0,0,
305,104005,春风得意,1,4,1.0,0,
306,104006,柳暗花明,1,4,1.0,0,
307,104007,山重水复,1,4,1.0,0,
308,104008,乘风破浪,1,4,1.0,0,
309,104009,直挂云帆,1,4,1.0,0,
310,104010,天涯比邻,1,4,1.0,0,
311,104011,如鱼得水,1,4,1.0,0,
312,104012,浮光掠影,1,4,1.0,0,
313,104013,淡妆浓抹,1,4,1.0,0,
314,104014,红袖添香,1,4,1.0,0,
315,104015,才子佳人,1,4,1.0,0,
316,104016,花前月下,1,4,1.0,0,
317,104017,诗情画意,1,4,1.0,0,
318,104018,沉鱼落雁,1,4,1.0,0,
319,104019,闭月羞花,1,4,1.0,0,
320,104020,倾国倾城,1,4,1.0,0,
321,104021,国色天香,1,4,1.0,0,
322,104022,人面桃花,1,4,1.0,0,
323,104023,物是人非,1,4,1.0,0,
324,104024,触景生情,1,4,1.0,0,
325,104025,睹物思人,1,4,1.0,0,
326,104026,比翼双飞,1,4,1.0,0,
327,104027,举案齐眉,1,4,1.0,0,
328,104028,琴瑟和鸣,1,4,1.0,0,
329,104029,鸾凤和鸣,1,4,1.0,0,
330,104030,白头偕老,1,4,1.0,0,
331,104031,相濡以沫,1,4,1.0,0,
332,104032,相敬如宾,1,4,1.0,0,
333,104033,夫唱妇随,1,4,1.0,0,
334,104034,破镜重圆,1,4,1.0,0,
335,104035,镜花水月,1,4,1.0,0,
336,104036,出口成章,1,4,1.0,0,
337,104037,妙笔生花,1,4,1.0,0,
338,104038,笔下生花,1,4,1.0,0,
339,104039,文思泉涌,1,4,1.0,0,
340,104040,江郎才尽,1,4,1.0,0,
341,104041,笔走龙蛇,1,4,1.0,0,
342,104042,铁画银钩,1,4,1.0,0,
343,104043,入木三分,1,4,1.0,0,
344,104044,对酒当歌,1,4,1.0,0,
345,104045,人生几何,1,4,1.0,0,
346,104046,壮志难酬,1,4,1.0,0,
347,104047,怀才不遇,1,4,1.0,0,
348,104048,生不逢时,1,4,1.0,0,
349,104049,时不我待,1,4,1.0,0,
350,104050,书山有路,1,4,1.0,0,
351,104051,学海无涯,1,4,1.0,0,
352,104052,学无止境,1,4,1.0,0,
353,104053,博览群书,1,4,1.0,0,
354,104054,开卷有益,1,4,1.0,0,
355,104055,读万卷书,1,4,1.0,0,
356,104056,行万里路,1,4,1.0,0,
357,104057,下笔如神,1,4,1.0,0,
358,104058,腹有诗书,1,4,1.0,0,
359,104059,胸有成竹,1,4,1.0,0,
360,104060,竹篮打水,1,4,1.0,0,
361,104061,画中有诗,1,4,1.0,0,
362,104062,诗中有画,1,4,1.0,0,
363,104063,言简意赅,1,4,1.0,0,
364,104064,深入浅出,1,4,1.0,0,
365,104065,喜闻乐见,1,4,1.0,0,
366,104066,脍炙人口,1,4,1.0,0,
367,104067,流传千古,1,4,1.0,0,
368,104068,千古佳话,1,4,1.0,0,
369,104069,名垂青史,1,4,1.0,0,
370,104070,青史留名,1,4,1.0,0,
371,104071,流芳百世,1,4,1.0,0,
372,104072,百世流芳,1,4,1.0,0,
373,104073,千古风流,1,4,1.0,0,
374,104074,风流倜傥,1,4,1.0,0,
375,104075,文采飞扬,1,4,1.0,0,
376,104076,文采斐然,1,4,1.0,0,
377,104077,斐然成章,1,4,1.0,0,
378,104078,著书立说,1,4,1.0,0,
379,104079,窈窕淑女,1,4,1.0,0,
380,104080,君子好逑,1,4,1.0,0,
381,104081,辗转反侧,1,4,1.0,0,
382,104082,温故知新,1,4,1.0,0,
383,104083,见贤思齐,1,4,1.0,0,
384,104084,举一反三,1,4,1.0,0,
385,104085,学而不厌,1,4,1.0,0,
386,104086,诲人不倦,1,4,1.0,0,
387,104087,不耻下问,1,4,1.0,0,
388,104088,发愤忘食,1,4,1.0,0,
389,104089,逝者如斯,1,4,1.0,0,
390,104090,不舍昼夜,1,4,1.0,0,
391,104091,志不可夺,1,4,1.0,0,
392,104092,从心所欲,1,4,1.0,0,
393,104093,不逾矩,1,4,1.0,0,
394,104094,绿肥红瘦,1,4,1.0,0,
395,104095,人比黄花,1,4,1.0,0,
396,104096,曲径通幽,1,4,1.0,0,
397,104097,化作春泥,1,4,1.0,0,
398,104098,蜡炬成灰,1,4,1.0,0,
399,104099,独上西楼,1,4,1.0,0,
400,104100,渔舟唱晚,1,4,1.0,0,
